method,round,labels,pool_size,pct,avg_acc_top1,avg_acc_topk,acc_tuple_top1,acc_tuple_topk,top_k,added_labels
active_random,114,935,2183,42.830966559780116,0.7340241796200345,0.8462867012089811,"[0.7357512953367875, 0.7435233160621761, 0.7227979274611399]","[0.8497409326424871, 0.8393782383419689, 0.8497409326424871]",3,"[5, 245, 216, 208, 187, 105]"
active_random,115,941,2183,43.10581768208887,0.731433506044905,0.8419689119170984,"[0.727979274611399, 0.7435233160621761, 0.7227979274611399]","[0.8419689119170984, 0.8471502590673575, 0.8367875647668394]",3,"[245, 88, 187, 186, 222, 66]"
active_random,116,947,2183,43.380668804397615,0.7288428324697754,0.8497409326424871,"[0.727979274611399, 0.7383419689119171, 0.7202072538860104]","[0.8523316062176166, 0.8471502590673575, 0.8497409326424871]",3,"[13, 231, 4, 20, 131, 2]"
active_random,117,953,2183,43.65551992670637,0.726252158894646,0.8471502590673575,"[0.7331606217616581, 0.7202072538860104, 0.7253886010362695]","[0.8419689119170984, 0.8393782383419689, 0.8601036269430051]",3,"[3, 152, 125, 239, 171, 103]"
active_random,118,959,2183,43.930371049015115,0.7426597582037996,0.8514680483592402,"[0.7383419689119171, 0.7512953367875648, 0.7383419689119171]","[0.8471502590673575, 0.8549222797927462, 0.8523316062176166]",3,"[180, 5, 220, 204, 50, 3]"
active_random,119,965,2183,44.20522217132387,0.7409326424870466,0.8506044905008636,"[0.7331606217616581, 0.7512953367875648, 0.7383419689119171]","[0.8471502590673575, 0.8497409326424871, 0.8549222797927462]",3,"[249, 248, 50, 5, 139, 205]"
active_random,120,971,2183,44.480073293632614,0.7392055267702936,0.8462867012089811,"[0.7305699481865285, 0.7435233160621761, 0.7435233160621761]","[0.844559585492228, 0.8523316062176166, 0.8419689119170984]",3,"[51, 231, 3, 191, 2, 189]"
active_random,121,977,2183,44.75492441594137,0.7366148531951641,0.8488773747841106,"[0.7305699481865285, 0.7538860103626943, 0.7253886010362695]","[0.8471502590673575, 0.8419689119170984, 0.8575129533678757]",3,"[51, 209, 13, 249, 61, 24]"
active_random,122,983,2183,45.029775538250114,0.7426597582037996,0.8497409326424871,"[0.7435233160621761, 0.7409326424870466, 0.7435233160621761]","[0.8471502590673575, 0.8497409326424871, 0.8523316062176166]",3,"[248, 3, 27, 246, 125, 233]"
active_random,123,989,2183,45.30462666055887,0.74006908462867,0.8531951640759932,"[0.7564766839378239, 0.7383419689119171, 0.7253886010362695]","[0.8497409326424871, 0.8549222797927462, 0.8549222797927462]",3,"[182, 248, 5, 127, 36, 231]"
active_random,124,995,2183,45.57947778286761,0.7409326424870466,0.8540587219343697,"[0.7383419689119171, 0.7487046632124352, 0.7357512953367875]","[0.8549222797927462, 0.8549222797927462, 0.8523316062176166]",3,"[27, 231, 60, 150, 59, 7]"
active_random,125,1001,2183,45.85432890517636,0.7426597582037996,0.8497409326424871,"[0.7409326424870466, 0.7564766839378239, 0.7305699481865285]","[0.8523316062176166, 0.8471502590673575, 0.8497409326424871]",3,"[5, 48, 248, 51, 248, 103]"
active_random,126,1007,2183,46.12918002748511,0.7530224525043178,0.8497409326424871,"[0.7461139896373057, 0.7590673575129534, 0.7538860103626943]","[0.8523316062176166, 0.8497409326424871, 0.8471502590673575]",3,"[154, 231, 245, 132, 203, 234]"
active_random,127,1013,2183,46.40403114979386,0.7487046632124352,0.8523316062176166,"[0.7435233160621761, 0.7564766839378239, 0.7461139896373057]","[0.8471502590673575, 0.8575129533678757, 0.8523316062176166]",3,"[5, 20, 249, 205, 187, 124]"
active_random,128,1019,2183,46.67888227210261,0.7530224525043178,0.8540587219343697,"[0.7538860103626943, 0.7538860103626943, 0.7512953367875648]","[0.8575129533678757, 0.8523316062176166, 0.8523316062176166]",3,"[212, 65, 178, 160, 5, 101]"
active_random,129,1025,2183,46.95373339441136,0.7504317789291882,0.8462867012089811,"[0.7512953367875648, 0.7564766839378239, 0.7435233160621761]","[0.8497409326424871, 0.8471502590673575, 0.8419689119170984]",3,"[93, 211, 81, 226, 1, 125]"
active_random,130,1031,2183,47.22858451672011,0.7538860103626943,0.8531951640759932,"[0.7538860103626943, 0.7616580310880829, 0.7461139896373057]","[0.8523316062176166, 0.8575129533678757, 0.8497409326424871]",3,"[77, 205, 90, 61, 114, 5]"
active_random,131,1037,2183,47.50343563902886,0.7547495682210709,0.8557858376511227,"[0.7564766839378239, 0.7538860103626943, 0.7538860103626943]","[0.8523316062176166, 0.8575129533678757, 0.8575129533678757]",3,"[88, 3, 116, 64, 149, 244]"
active_random,132,1043,2183,47.77828676133761,0.7607944732297064,0.8540587219343697,"[0.7564766839378239, 0.7746113989637305, 0.7512953367875648]","[0.8549222797927462, 0.8497409326424871, 0.8575129533678757]",3,"[154, 90, 211, 249, 237, 3]"
active_random,133,1049,2183,48.05313788364636,0.7573402417962004,0.8566493955094993,"[0.7487046632124352, 0.7616580310880829, 0.7616580310880829]","[0.8549222797927462, 0.8471502590673575, 0.8678756476683938]",3,"[248, 105, 11, 231, 246, 38]"
active_random,134,1055,2183,48.32798900595511,0.7582037996545768,0.8583765112262522,"[0.7487046632124352, 0.7668393782383419, 0.7590673575129534]","[0.8549222797927462, 0.8575129533678757, 0.8626943005181347]",3,"[5, 81, 251, 123, 154, 88]"
active_random,135,1061,2183,48.60284012826386,0.7573402417962004,0.8592400690846288,"[0.7616580310880829, 0.7694300518134715, 0.7409326424870466]","[0.8575129533678757, 0.8575129533678757, 0.8626943005181347]",3,"[4, 179, 103, 2, 93, 88]"
active_random,136,1067,2183,48.8776912505726,0.7607944732297064,0.8583765112262522,"[0.7590673575129534, 0.772020725388601, 0.7512953367875648]","[0.8549222797927462, 0.8575129533678757, 0.8626943005181347]",3,"[88, 101, 20, 249, 3, 195]"
active_random,137,1073,2183,49.152542372881356,0.7556131260794473,0.8592400690846288,"[0.7616580310880829, 0.7668393782383419, 0.7383419689119171]","[0.8575129533678757, 0.8549222797927462, 0.8652849740932642]",3,"[6, 235, 45, 51, 249, 222]"
active_random,138,1079,2183,49.4273934951901,0.7607944732297064,0.8540587219343697,"[0.7590673575129534, 0.772020725388601, 0.7512953367875648]","[0.8549222797927462, 0.8575129533678757, 0.8497409326424871]",3,"[3, 20, 160, 94, 154, 64]"
active_random,139,1085,2183,49.702244617498856,0.766839378238342,0.8661485319516408,"[0.7694300518134715, 0.772020725388601, 0.7590673575129534]","[0.8704663212435233, 0.8626943005181347, 0.8652849740932642]",3,"[5, 177, 189, 187, 8, 212]"
active_random,140,1091,2183,49.9770957398076,0.765112262521589,0.8635578583765112,"[0.772020725388601, 0.772020725388601, 0.7512953367875648]","[0.8704663212435233, 0.8626943005181347, 0.8575129533678757]",3,"[20, 29, 247, 3, 2, 68]"
active_random,141,1097,2183,50.251946862116355,0.7677029360967186,0.8592400690846286,"[0.7746113989637305, 0.772020725388601, 0.7564766839378239]","[0.8601036269430051, 0.8575129533678757, 0.8601036269430051]",3,"[5, 0, 90, 240, 249, 59]"
active_random,142,1103,2183,50.5267979844251,0.765112262521589,0.8601036269430051,"[0.7642487046632125, 0.7772020725388601, 0.7538860103626943]","[0.8601036269430051, 0.8549222797927462, 0.8652849740932642]",3,"[3, 231, 249, 212, 78, 45]"
active_random,143,1109,2183,50.801649106733855,0.765112262521589,0.8583765112262521,"[0.7616580310880829, 0.7823834196891192, 0.7512953367875648]","[0.8601036269430051, 0.8523316062176166, 0.8626943005181347]",3,"[3, 36, 181, 249, 203, 88]"
active_random,144,1115,2183,51.0765002290426,0.7702936096718481,0.8583765112262521,"[0.7668393782383419, 0.7797927461139896, 0.7642487046632125]","[0.8601036269430051, 0.8549222797927462, 0.8601036269430051]",3,"[154, 231, 103, 89, 3, 5]"
active_random,145,1121,2183,51.351351351351354,0.766839378238342,0.8592400690846286,"[0.772020725388601, 0.772020725388601, 0.7564766839378239]","[0.8601036269430051, 0.8601036269430051, 0.8575129533678757]",3,"[11, 222, 154, 237, 5, 249]"
active_random,146,1127,2183,51.6262024736601,0.7746113989637305,0.8678756476683938,"[0.7668393782383419, 0.7875647668393783, 0.7694300518134715]","[0.8678756476683938, 0.8575129533678757, 0.8782383419689119]",3,"[77, 120, 9, 231, 3, 88]"
active_random,147,1133,2183,51.90105359596885,0.7720207253886011,0.8601036269430051,"[0.7694300518134715, 0.7849740932642487, 0.7616580310880829]","[0.8626943005181347, 0.8549222797927462, 0.8626943005181347]",3,"[51, 16, 121, 249, 3, 88]"
active_random,148,1139,2183,52.1759047182776,0.772020725388601,0.8575129533678756,"[0.772020725388601, 0.772020725388601, 0.772020725388601]","[0.8704663212435233, 0.8549222797927462, 0.8471502590673575]",3,"[154, 114, 231, 216, 20, 5]"
active_random,149,1145,2183,52.450755840586346,0.7677029360967186,0.8609671848013817,"[0.7642487046632125, 0.7849740932642487, 0.7538860103626943]","[0.8626943005181347, 0.8626943005181347, 0.8575129533678757]",3,"[5, 103, 234, 77, 154, 113]"
active_random,150,1151,2183,52.7256069628951,0.7677029360967186,0.8696027633851467,"[0.7694300518134715, 0.7772020725388601, 0.7564766839378239]","[0.8704663212435233, 0.8652849740932642, 0.8730569948186528]",3,"[65, 198, 5, 88, 25, 61]"
passive_random,1,257,2183,11.772789738891435,0.5146804835924007,0.6545768566493955,"[0.5207253886010362, 0.5129533678756477, 0.5103626943005182]","[0.6502590673575129, 0.6632124352331606, 0.6502590673575129]",3,[]
passive_random,2,263,2183,12.047640861200183,0.5241796200345424,0.6606217616580311,"[0.5155440414507773, 0.5310880829015544, 0.5259067357512953]","[0.6606217616580311, 0.6683937823834197, 0.6528497409326425]",3,"[86, 245, 180, 75, 246, 3]"
passive_random,3,269,2183,12.322491983508932,0.5198618307426598,0.6709844559585493,"[0.5233160621761658, 0.5233160621761658, 0.5129533678756477]","[0.6735751295336787, 0.6658031088082902, 0.6735751295336787]",3,"[154, 72, 82, 187, 90, 233]"
passive_random,4,275,2183,12.597343105817682,0.5302245250431779,0.6692573402417962,"[0.5362694300518135, 0.5233160621761658, 0.5310880829015544]","[0.6735751295336787, 0.6658031088082902, 0.6683937823834197]",3,"[245, 102, 66, 102, 181, 246]"
passive_random,5,281,2183,12.872194228126432,0.5250431778929188,0.6675302245250432,"[0.5207253886010362, 0.5310880829015544, 0.5233160621761658]","[0.6683937823834197, 0.6658031088082902, 0.6683937823834197]",3,"[103, 111, 231, 5, 3, 11]"
passive_random,6,287,2183,13.147045350435182,0.5397236614853195,0.6692573402417962,"[0.5440414507772021, 0.5310880829015544, 0.5440414507772021]","[0.6683937823834197, 0.6709844559585493, 0.6683937823834197]",3,"[138, 38, 5, 154, 146, 90]"
passive_random,7,293,2183,13.42189647274393,0.5509499136442142,0.6744386873920553,"[0.5595854922279793, 0.5569948186528497, 0.5362694300518135]","[0.6813471502590673, 0.6709844559585493, 0.6709844559585493]",3,"[103, 246, 180, 3, 160, 212]"
passive_random,8,299,2183,13.69674759505268,0.5474956822107081,0.683937823834197,"[0.5518134715025906, 0.5440414507772021, 0.5466321243523317]","[0.6865284974093264, 0.6787564766839378, 0.6865284974093264]",3,"[102, 33, 160, 111, 203, 231]"
passive_random,9,305,2183,13.971598717361429,0.5526770293609672,0.6778929188255614,"[0.5492227979274611, 0.5492227979274611, 0.5595854922279793]","[0.6761658031088082, 0.6813471502590673, 0.6761658031088082]",3,"[39, 61, 11, 187, 38, 208]"
passive_random,10,311,2183,14.246449839670179,0.5595854922279793,0.6813471502590674,"[0.5647668393782384, 0.5621761658031088, 0.5518134715025906]","[0.689119170984456, 0.6787564766839378, 0.6761658031088082]",3,"[203, 6, 109, 160, 11, 18]"
passive_random,11,317,2183,14.521300961978929,0.5552677029360967,0.6787564766839379,"[0.5544041450777202, 0.5621761658031088, 0.5492227979274611]","[0.6709844559585493, 0.6813471502590673, 0.6839378238341969]",3,"[103, 101, 65, 51, 103, 3]"
passive_random,12,323,2183,14.796152084287678,0.5639032815198618,0.6848013816925734,"[0.5569948186528497, 0.5699481865284974, 0.5647668393782384]","[0.6761658031088082, 0.6917098445595855, 0.6865284974093264]",3,"[77, 54, 222, 145, 3, 249]"
passive_random,13,329,2183,15.071003206596426,0.5552677029360967,0.687392055267703,"[0.5569948186528497, 0.5569948186528497, 0.5518134715025906]","[0.6839378238341969, 0.689119170984456, 0.689119170984456]",3,"[213, 240, 90, 231, 2, 212]"
passive_random,14,335,2183,15.345854328905176,0.5656303972366149,0.6925734024179621,"[0.5673575129533679, 0.5777202072538861, 0.5518134715025906]","[0.694300518134715, 0.6917098445595855, 0.6917098445595855]",3,"[248, 5, 20, 3, 251, 51]"
passive_random,15,341,2183,15.620705451213926,0.5526770293609672,0.6925734024179621,"[0.5569948186528497, 0.5544041450777202, 0.5466321243523317]","[0.6917098445595855, 0.6917098445595855, 0.694300518134715]",3,"[20, 3, 75, 213, 234, 20]"
passive_random,16,347,2183,15.895556573522676,0.5604490500863558,0.6908462867012091,"[0.5673575129533679, 0.5647668393782384, 0.5492227979274611]","[0.689119170984456, 0.694300518134715, 0.689119170984456]",3,"[3, 103, 3, 3, 231, 204]"
passive_random,17,353,2183,16.170407695831425,0.5664939550949913,0.7003454231433506,"[0.572538860103627, 0.5595854922279793, 0.5673575129533679]","[0.6994818652849741, 0.6968911917098446, 0.7046632124352331]",3,"[154, 203, 86, 88, 40, 90]"
passive_random,18,359,2183,16.445258818140175,0.5664939550949913,0.6977547495682211,"[0.572538860103627, 0.5751295336787565, 0.5518134715025906]","[0.6917098445595855, 0.6994818652849741, 0.7020725388601037]",3,"[175, 195, 6, 248, 72, 249]"
passive_random,19,365,2183,16.720109940448925,0.570811744386874,0.7003454231433507,"[0.5621761658031088, 0.5777202072538861, 0.572538860103627]","[0.6917098445595855, 0.7072538860103627, 0.7020725388601037]",3,"[88, 5, 249, 172, 40, 231]"
passive_random,20,371,2183,16.994961062757675,0.5587219343696028,0.7029360967184802,"[0.5647668393782384, 0.5699481865284974, 0.5414507772020726]","[0.7020725388601037, 0.7046632124352331, 0.7020725388601037]",3,"[90, 3, 154, 182, 246, 3]"
passive_random,21,377,2183,17.26981218506642,0.5621761658031088,0.7046632124352331,"[0.5699481865284974, 0.5621761658031088, 0.5544041450777202]","[0.7072538860103627, 0.7020725388601037, 0.7046632124352331]",3,"[249, 245, 90, 77, 96, 3]"
passive_random,22,383,2183,17.54466330737517,0.5613126079447323,0.7167530224525044,"[0.5595854922279793, 0.5673575129533679, 0.5569948186528497]","[0.7072538860103627, 0.7176165803108808, 0.7253886010362695]",3,"[187, 144, 5, 5, 249, 124]"
passive_random,23,389,2183,17.81951442968392,0.5682210708117444,0.7253886010362695,"[0.5777202072538861, 0.5647668393782384, 0.5621761658031088]","[0.727979274611399, 0.727979274611399, 0.7202072538860104]",3,"[20, 74, 3, 36, 240, 3]"
passive_random,24,395,2183,18.09436555199267,0.5751295336787564,0.7392055267702936,"[0.5751295336787565, 0.5673575129533679, 0.582901554404145]","[0.7331606217616581, 0.7435233160621761, 0.7409326424870466]",3,"[63, 101, 89, 160, 120, 125]"
passive_random,25,401,2183,18.36921667430142,0.5846286701208981,0.7426597582037996,"[0.5803108808290155, 0.5984455958549223, 0.5751295336787565]","[0.7409326424870466, 0.7357512953367875, 0.7512953367875648]",3,"[147, 245, 211, 189, 72, 246]"
passive_random,26,407,2183,18.64406779661017,0.5794473229706391,0.7443868739205527,"[0.5777202072538861, 0.5854922279792746, 0.5751295336787565]","[0.7461139896373057, 0.7435233160621761, 0.7435233160621761]",3,"[249, 191, 5, 61, 47, 88]"
passive_random,27,413,2183,18.91891891891892,0.577720207253886,0.7435233160621761,"[0.572538860103627, 0.5699481865284974, 0.5906735751295337]","[0.7435233160621761, 0.7409326424870466, 0.7461139896373057]",3,"[20, 154, 146, 249, 102, 2]"
passive_random,28,419,2183,19.19377004122767,0.5777202072538861,0.7426597582037996,"[0.5751295336787565, 0.5803108808290155, 0.5777202072538861]","[0.7383419689119171, 0.7357512953367875, 0.7538860103626943]",3,"[248, 249, 88, 5, 5, 153]"
passive_random,29,425,2183,19.46862116353642,0.5975820379965459,0.7512953367875648,"[0.6010362694300518, 0.5932642487046632, 0.5984455958549223]","[0.7435233160621761, 0.7538860103626943, 0.7564766839378239]",3,"[207, 15, 3, 7, 249, 205]"
passive_random,30,431,2183,19.74347228584517,0.5941278065630398,0.7538860103626943,"[0.5958549222797928, 0.5932642487046632, 0.5932642487046632]","[0.7487046632124352, 0.7564766839378239, 0.7564766839378239]",3,"[245, 43, 104, 231, 93, 3]"
passive_random,31,437,2183,20.01832340815392,0.5932642487046632,0.7521588946459413,"[0.5984455958549223, 0.5984455958549223, 0.582901554404145]","[0.7538860103626943, 0.7616580310880829, 0.7409326424870466]",3,"[207, 102, 159, 5, 248, 29]"
passive_random,32,443,2183,20.293174530462665,0.6053540587219343,0.75993091537133,"[0.5958549222797928, 0.6139896373056994, 0.6062176165803109]","[0.7564766839378239, 0.7538860103626943, 0.7694300518134715]",3,"[3, 222, 2, 124, 5, 125]"
passive_random,33,449,2183,20.568025652771414,0.5984455958549223,0.7607944732297064,"[0.6062176165803109, 0.6062176165803109, 0.582901554404145]","[0.7512953367875648, 0.7616580310880829, 0.7694300518134715]",3,"[231, 3, 249, 32, 39, 109]"
passive_random,34,455,2183,20.842876775080164,0.6053540587219343,0.7538860103626943,"[0.6036269430051814, 0.6139896373056994, 0.5984455958549223]","[0.7512953367875648, 0.7487046632124352, 0.7616580310880829]",3,"[158, 4, 45, 93, 86, 111]"
passive_random,35,461,2183,21.117727897388914,0.6088082901554404,0.7582037996545768,"[0.5984455958549223, 0.6139896373056994, 0.6139896373056994]","[0.7512953367875648, 0.7564766839378239, 0.7668393782383419]",3,"[231, 249, 231, 3, 159, 191]"
passive_random,36,467,2183,21.392579019697664,0.6053540587219343,0.7582037996545768,"[0.6062176165803109, 0.6113989637305699, 0.5984455958549223]","[0.7538860103626943, 0.7642487046632125, 0.7564766839378239]",3,"[88, 240, 106, 145, 250, 235]"
passive_random,37,473,2183,21.667430142006413,0.6027633851468047,0.7547495682210709,"[0.5958549222797928, 0.6113989637305699, 0.6010362694300518]","[0.7487046632124352, 0.7564766839378239, 0.7590673575129534]",3,"[20, 35, 154, 75, 36, 235]"
passive_random,38,479,2183,21.942281264315163,0.5984455958549223,0.7556131260794473,"[0.6010362694300518, 0.6010362694300518, 0.5932642487046632]","[0.7461139896373057, 0.7538860103626943, 0.7668393782383419]",3,"[5, 146, 114, 16, 3, 3]"
passive_random,39,485,2183,22.217132386623913,0.6018998272884284,0.7512953367875648,"[0.5958549222797928, 0.6088082901554405, 0.6010362694300518]","[0.7383419689119171, 0.7564766839378239, 0.7590673575129534]",3,"[3, 204, 3, 211, 124, 207]"
passive_random,40,491,2183,22.491983508932663,0.5898100172711572,0.75993091537133,"[0.5854922279792746, 0.6010362694300518, 0.582901554404145]","[0.7435233160621761, 0.7694300518134715, 0.7668393782383419]",3,"[212, 85, 226, 235, 77, 154]"
passive_random,41,497,2183,22.766834631241412,0.5915371329879102,0.7564766839378239,"[0.5906735751295337, 0.5958549222797928, 0.5880829015544041]","[0.7512953367875648, 0.7642487046632125, 0.7538860103626943]",3,"[180, 128, 25, 3, 236, 231]"
passive_random,42,503,2183,23.041685753550162,0.5958549222797928,0.7538860103626943,"[0.5958549222797928, 0.6036269430051814, 0.5880829015544041]","[0.7435233160621761, 0.7642487046632125, 0.7538860103626943]",3,"[246, 65, 157, 2, 75, 77]"
passive_random,43,509,2183,23.316536875858908,0.5958549222797928,0.75993091537133,"[0.5958549222797928, 0.6010362694300518, 0.5906735751295337]","[0.7538860103626943, 0.7668393782383419, 0.7590673575129534]",3,"[88, 154, 5, 125, 90, 245]"
passive_random,44,515,2183,23.591387998167658,0.5941278065630398,0.7564766839378239,"[0.5932642487046632, 0.6062176165803109, 0.582901554404145]","[0.7538860103626943, 0.7538860103626943, 0.7616580310880829]",3,"[102, 5, 198, 242, 231, 212]"
passive_random,45,521,2183,23.866239120476408,0.6053540587219343,0.75993091537133,"[0.6010362694300518, 0.6113989637305699, 0.6036269430051814]","[0.7538860103626943, 0.7590673575129534, 0.7668393782383419]",3,"[207, 20, 90, 102, 120, 202]"
passive_random,46,527,2183,24.141090242785157,0.6062176165803109,0.7616580310880829,"[0.6036269430051814, 0.6062176165803109, 0.6088082901554405]","[0.7616580310880829, 0.7668393782383419, 0.7564766839378239]",3,"[88, 223, 88, 249, 102, 6]"
passive_random,47,533,2183,24.415941365093907,0.6010362694300518,0.7556131260794473,"[0.6088082901554405, 0.6088082901554405, 0.5854922279792746]","[0.7512953367875648, 0.7668393782383419, 0.7487046632124352]",3,"[91, 158, 249, 78, 249, 245]"
passive_random,48,539,2183,24.690792487402657,0.6044905008635578,0.7607944732297064,"[0.5984455958549223, 0.6243523316062176, 0.5906735751295337]","[0.7487046632124352, 0.7694300518134715, 0.7642487046632125]",3,"[106, 249, 103, 240, 123, 88]"
passive_random,49,545,2183,24.965643609711407,0.6044905008635578,0.7625215889464595,"[0.5984455958549223, 0.616580310880829, 0.5984455958549223]","[0.7590673575129534, 0.7616580310880829, 0.7668393782383419]",3,"[136, 90, 245, 249, 46, 187]"
passive_random,50,551,2183,25.240494732020156,0.6053540587219344,0.766839378238342,"[0.5984455958549223, 0.6036269430051814, 0.6139896373056994]","[0.7590673575129534, 0.7668393782383419, 0.7746113989637305]",3,"[202, 61, 88, 89, 65, 3]"
passive_random,51,557,2183,25.515345854328906,0.6027633851468047,0.7677029360967186,"[0.6088082901554405, 0.6113989637305699, 0.5880829015544041]","[0.7746113989637305, 0.7694300518134715, 0.7590673575129534]",3,"[46, 90, 154, 20, 5, 249]"
passive_random,52,563,2183,25.790196976637656,0.6062176165803109,0.7702936096718479,"[0.6088082901554405, 0.6088082901554405, 0.6010362694300518]","[0.7668393782383419, 0.7772020725388601, 0.7668393782383419]",3,"[231, 61, 45, 0, 88, 154]"
passive_random,53,569,2183,26.065048098946406,0.6053540587219345,0.768566493955095,"[0.6036269430051814, 0.6062176165803109, 0.6062176165803109]","[0.7642487046632125, 0.7746113989637305, 0.7668393782383419]",3,"[3, 249, 212, 124, 249, 146]"
passive_random,54,575,2183,26.339899221255152,0.6070811744386874,0.7694300518134715,"[0.6062176165803109, 0.6191709844559585, 0.5958549222797928]","[0.7668393782383419, 0.772020725388601, 0.7694300518134715]",3,"[211, 112, 154, 88, 125, 202]"
passive_random,55,581,2183,26.6147503435639,0.6010362694300518,0.7642487046632125,"[0.5984455958549223, 0.6062176165803109, 0.5984455958549223]","[0.7564766839378239, 0.772020725388601, 0.7642487046632125]",3,"[152, 231, 211, 88, 114, 204]"
passive_random,56,587,2183,26.88960146587265,0.6018998272884283,0.7616580310880829,"[0.5958549222797928, 0.6113989637305699, 0.5984455958549223]","[0.7590673575129534, 0.7642487046632125, 0.7616580310880829]",3,"[3, 120, 204, 211, 5, 5]"
passive_random,57,593,2183,27.1644525881814,0.6018998272884284,0.765112262521589,"[0.6010362694300518, 0.6062176165803109, 0.5984455958549223]","[0.7564766839378239, 0.7772020725388601, 0.7616580310880829]",3,"[5, 3, 46, 103, 212, 249]"
passive_random,58,599,2183,27.43930371049015,0.6044905008635578,0.7659758203799655,"[0.6113989637305699, 0.6139896373056994, 0.5880829015544041]","[0.7616580310880829, 0.7668393782383419, 0.7694300518134715]",3,"[233, 240, 10, 103, 46, 245]"
passive_random,59,605,2183,27.7141548327989,0.6122625215889465,0.7702936096718481,"[0.6062176165803109, 0.616580310880829, 0.6139896373056994]","[0.7564766839378239, 0.7797927461139896, 0.7746113989637305]",3,"[3, 222, 127, 103, 247, 5]"
passive_random,60,611,2183,27.98900595510765,0.6122625215889465,0.7728842832469774,"[0.5958549222797928, 0.6269430051813472, 0.6139896373056994]","[0.772020725388601, 0.772020725388601, 0.7746113989637305]",3,"[247, 172, 90, 233, 231, 191]"
passive_random,61,617,2183,28.2638570774164,0.6131260794473229,0.7711571675302246,"[0.6062176165803109, 0.6217616580310881, 0.6113989637305699]","[0.7642487046632125, 0.7772020725388601, 0.772020725388601]",3,"[231, 90, 234, 108, 103, 249]"
passive_random,62,623,2183,28.53870819972515,0.6096718480138169,0.7702936096718481,"[0.6088082901554405, 0.6269430051813472, 0.5932642487046632]","[0.7642487046632125, 0.7797927461139896, 0.7668393782383419]",3,"[18, 29, 243, 3, 3, 77]"
passive_random,63,629,2183,28.8135593220339,0.6157167530224524,0.7746113989637305,"[0.6191709844559585, 0.6217616580310881, 0.6062176165803109]","[0.772020725388601, 0.772020725388601, 0.7797927461139896]",3,"[5, 204, 146, 211, 203, 158]"
passive_random,64,635,2183,29.08841044434265,0.6200345423143351,0.775474956822107,"[0.6243523316062176, 0.6243523316062176, 0.6113989637305699]","[0.7772020725388601, 0.7746113989637305, 0.7746113989637305]",3,"[249, 127, 5, 129, 3, 248]"
passive_random,65,641,2183,29.363261566651396,0.616580310880829,0.7780656303972365,"[0.616580310880829, 0.6321243523316062, 0.6010362694300518]","[0.7797927461139896, 0.7797927461139896, 0.7746113989637305]",3,"[160, 6, 249, 158, 226, 102]"
passive_random,66,647,2183,29.638112688960145,0.6131260794473229,0.7780656303972365,"[0.6088082901554405, 0.6269430051813472, 0.6036269430051814]","[0.7694300518134715, 0.7875647668393783, 0.7772020725388601]",3,"[111, 130, 202, 11, 154, 3]"
passive_random,67,653,2183,29.912963811268895,0.6217616580310881,0.7763385146804835,"[0.6191709844559585, 0.6295336787564767, 0.616580310880829]","[0.7668393782383419, 0.7797927461139896, 0.7823834196891192]",3,"[233, 112, 88, 102, 3, 138]"
passive_random,68,659,2183,30.187814933577645,0.6234887737478411,0.7780656303972365,"[0.6191709844559585, 0.6269430051813472, 0.6243523316062176]","[0.7823834196891192, 0.7772020725388601, 0.7746113989637305]",3,"[242, 103, 102, 5, 96, 154]"
passive_random,69,665,2183,30.462666055886395,0.6234887737478411,0.7832469775474956,"[0.6191709844559585, 0.6373056994818653, 0.6139896373056994]","[0.7849740932642487, 0.7849740932642487, 0.7797927461139896]",3,"[109, 64, 11, 249, 187, 12]"
passive_random,70,671,2183,30.737517178195144,0.6226252158894646,0.7780656303972365,"[0.6217616580310881, 0.6269430051813472, 0.6191709844559585]","[0.7772020725388601, 0.7746113989637305, 0.7823834196891192]",3,"[249, 245, 214, 188, 211, 184]"
passive_random,71,677,2183,31.012368300503894,0.6200345423143351,0.7823834196891192,"[0.6217616580310881, 0.6295336787564767, 0.6088082901554405]","[0.7797927461139896, 0.7823834196891192, 0.7849740932642487]",3,"[231, 20, 3, 231, 90, 42]"
passive_random,72,683,2183,31.287219422812644,0.6312607944732297,0.7875647668393783,"[0.6243523316062176, 0.6398963730569949, 0.6295336787564767]","[0.7953367875647669, 0.7746113989637305, 0.7927461139896373]",3,"[181, 87, 3, 211, 179, 154]"
passive_random,73,689,2183,31.562070545121394,0.6217616580310881,0.7918825561312608,"[0.6191709844559585, 0.6321243523316062, 0.6139896373056994]","[0.7927461139896373, 0.7901554404145078, 0.7927461139896373]",3,"[251, 184, 103, 154, 42, 154]"
passive_random,74,695,2183,31.836921667430143,0.6243523316062176,0.7936096718480138,"[0.6243523316062176, 0.6347150259067358, 0.6139896373056994]","[0.7927461139896373, 0.7927461139896373, 0.7953367875647669]",3,"[16, 3, 11, 1, 248, 159]"
passive_random,75,701,2183,32.11177278973889,0.6243523316062176,0.7970639032815199,"[0.6191709844559585, 0.6347150259067358, 0.6191709844559585]","[0.7953367875647669, 0.7927461139896373, 0.8031088082901554]",3,"[178, 124, 160, 245, 13, 88]"
passive_random,76,707,2183,32.38662391204764,0.6321243523316062,0.7936096718480137,"[0.6113989637305699, 0.6502590673575129, 0.6347150259067358]","[0.7849740932642487, 0.7979274611398963, 0.7979274611398963]",3,"[88, 211, 5, 19, 27, 104]"
